product_length_cm,product_width_cm,product_height_cm,ID_Shape
47,28,27,9421
43,30,18,9422
38,25,30,9423
16,30,78,9424
66,41,45,9425
30,45,62,9426
52,14,4,9427
20,21,58,9428
62,56,43,9429
23,31,16,9430
32,50,76,9431
37,31,34,9432
94,45,7,9433
30,20,26,9434
33,33,5,9435
100,43,5,9436
16,31,41,9437
21,17,3,9438
29,21,14,9439
100,50,7,9440
24,16,6,9441
20,20,42,9442
63,44,30,9443
31,28,38,9444
16,11,45,9445
60,60,50,9446
35,50,5,9447
54,20,57,9448
30,31,23,9449
50,55,10,9450
20,33,13,9451
21,18,11,9452
45,25,70,9453
40,28,31,9454
16,65,15,9455
45,46,28,9456
18,35,51,9457
60,20,15,9458
44,36,28,9459
20,23,7,9460
32,37,52,9461
50,60,60,9462
9,12,11,9463
27,25,12,9464
17,28,10,9465
44,44,17,9466
28,11,17,9467
85,60,10,9468
31,28,13,9469
16,30,105,9470
16,35,24,9471
24,22,20,9472
16,13,30,9473
71,56,16,9474
32,24,18,9475
25,25,4,9476
25,32,12,9477
78,52,3,9478
36,15,15,9479
52,23,17,9480
60,60,73,9481
23,20,19,9482
22,30,31,9483
67,49,20,9484
30,26,22,9485
35,12,18,9486
62,22,11,9487
24,29,25,9488
20,20,105,9489
36,46,47,9490
90,40,20,9491
55,28,28,9492
30,46,15,9493
23,17,22,9494
39,23,15,9495
28,24,50,9496
25,21,3,9497
24,14,12,9498
59,12,14,9499
23,15,30,9500
23,21,12,9501
16,36,9,9502
71,50,16,9503
75,65,2,9504
48,24,12,9505
51,28,24,9506
59,35,10,9507
40,29,21,9508
70,51,35,9509
39,23,45,9510
38,20,26,9511
35,21,23,9512
17,38,20,9513
35,14,22,9514
45,15,45,9515
16,11,50,9516
42,32,6,9517
19,13,19,9518
17,16,25,9519
41,31,47,9520
32,35,35,9521
30,24,5,9522
70,100,10,9523
29,29,21,9524
35,24,15,9525
29,12,10,9526
44,23,45,9527
19,20,51,9528
100,16,10,9529
37,23,5,9530
20,45,35,9531
52,20,8,9532
35,22,37,9533
22,12,18,9534
43,38,38,9535
26,23,13,9536
89,35,16,9537
53,18,8,9538
48,48,18,9539
26,20,26,9540
28,42,20,9541
105,30,5,9542
23,17,21,9543
43,28,13,9544
33,33,33,9545
17,20,23,9546
29,15,14,9547
23,38,5,9548
21,19,20,9549
15,9,8,9550
32,13,30,9551
26,19,30,9552
25,16,3,9553
47,20,14,9554
16,15,105,9555
16,18,20,9556
20,17,24,9557
34,38,17,9558
25,30,5,9559
29,32,27,9560
20,18,12,9561
29,25,50,9562
42,58,13,9563
20,60,2,9564
79,26,26,9565
18,21,5,9566
31,31,30,9567
26,28,20,9568
60,20,2,9569
24,24,3,9570
31,28,2,9571
26,26,35,9572
18,36,11,9573
45,20,35,9574
22,19,29,9575
33,43,33,9576
24,13,7,9577
27,13,7,9578
38,12,28,9579
24,15,22,9580
40,31,7,9581
17,50,15,9582
45,20,20,9583
33,26,31,9584
24,19,14,9585
25,24,15,9586
90,42,44,9587
39,33,31,9588
25,35,10,9589
28,36,41,9590
52,16,52,9591
40,31,15,9592
60,45,25,9593
35,32,35,9594
16,26,20,9595
98,44,6,9596
59,38,20,9597
30,20,40,9598
100,47,12,9599
21,21,65,9600
38,43,15,9601
25,23,5,9602
35,25,13,9603
67,31,7,9604
27,34,20,9605
33,18,13,9606
37,35,31,9607
44,24,12,9608
60,20,16,9609
21,28,4,9610
80,48,50,9611
38,33,25,9612
67,67,10,9613
54,11,6,9614
37,32,35,9615
12,8,8,9616
17,22,31,9617
18,18,40,9618
32,52,77,9619
49,39,7,9620
27,16,30,9621
70,39,25,9622
43,31,24,9623
104,34,6,9624
21,41,39,9625
50,20,50,9626
33,19,19,9627
25,23,16,9628
61,26,26,9629
37,37,5,9630
50,19,20,9631
18,38,26,9632
27,27,28,9633
34,29,2,9634
17,30,15,9635
24,19,15,9636
65,25,44,9637
36,20,25,9638
54,53,28,9639
28,26,6,9640
39,21,25,9641
16,17,9,9642
36,20,6,9643
32,33,35,9644
82,39,8,9645
34,21,12,9646
13,9,7,9647
25,45,50,9648
16,25,100,9649
21,22,22,9650
35,26,35,9651
40,26,10,9652
27,17,22,9653
23,21,14,9654
41,35,55,9655
40,20,8,9656
65,50,5,9657
30,50,50,9658
40,26,23,9659
18,30,105,9660
44,22,12,9661
32,26,18,9662
22,28,8,9663
70,45,15,9664
75,22,50,9665
20,38,42,9666
47,26,13,9667
25,26,30,9668
14,13,8,9669
30,40,7,9670
28,24,27,9671
55,16,16,9672
31,11,3,9673
25,14,6,9674
39,32,29,9675
21,16,2,9676
24,20,18,9677
56,42,21,9678
28,54,51,9679
35,37,6,9680
42,26,14,9681
31,15,5,9682
70,30,25,9683
26,22,20,9684
32,23,21,9685
29,28,26,9686
50,39,7,9687
38,49,64,9688
37,37,55,9689
26,11,16,9690
53,22,40,9691
26,32,20,9692
29,16,19,9693
23,20,2,9694
22,28,34,9695
40,63,15,9696
20,20,56,9697
16,22,2,9698
34,18,7,9699
95,37,9,9700
20,33,12,9701
20,33,49,9702
68,38,18,9703
27,31,27,9704
57,36,73,9705
29,24,23,9706
23,22,21,9707
22,37,38,9708
65,44,19,9709
105,65,28,9710
16,72,30,9711
61,30,8,9712
20,18,22,9713
36,33,29,9714
35,55,12,9715
39,39,5,9716
48,64,35,9717
35,26,20,9718
22,18,9,9719
80,11,7,9720
28,25,8,9721
43,33,33,9722
60,11,20,9723
101,56,12,9724
21,15,27,9725
27,21,17,9726
42,30,45,9727
45,28,5,9728
19,11,9,9729
35,48,7,9730
16,13,33,9731
53,43,23,9732
67,41,3,9733
57,35,17,9734
49,46,28,9735
42,47,102,9736
34,17,13,9737
32,15,22,9738
29,26,27,9739
16,17,23,9740
46,43,13,9741
26,20,12,9742
16,20,29,9743
43,44,40,9744
21,16,19,9745
57,23,57,9746
72,12,20,9747
36,38,36,9748
39,40,24,9749
58,29,51,9750
57,44,78,9751
37,36,10,9752
43,43,38,9753
36,17,5,9754
30,20,32,9755
65,26,26,9756
23,12,3,9757
29,20,2,9758
31,25,27,9759
35,70,45,9760
30,25,29,9761
21,17,18,9762
25,27,22,9763
52,16,12,9764
61,36,60,9765
53,35,35,9766
29,24,3,9767
40,40,11,9768
40,40,97,9769
7,10,7,9770
21,21,2,9771
40,35,9,9772
34,32,21,9773
32,37,32,9774
31,19,18,9775
18,22,3,9776
45,30,39,9777
27,19,5,9778
17,30,30,9779
31,35,26,9780
26,30,12,9781
17,40,22,9782
46,32,21,9783
19,25,25,9784
70,30,12,9785
44,44,38,9786
26,24,3,9787
21,27,35,9788
42,34,16,9789
46,40,10,9790
32,17,15,9791
35,35,100,9792
35,25,14,9793
42,29,5,9794
16,36,46,9795
16,22,50,9796
22,13,13,9797
35,47,32,9798
29,25,21,9799
31,36,19,9800
40,19,13,9801
21,21,19,9802
48,24,19,9803
65,64,63,9804
39,39,12,9805
34,41,19,9806
40,22,6,9807
38,24,12,9808
35,27,8,9809
36,37,13,9810
18,23,19,9811
70,37,75,9812
16,60,60,9813
26,36,7,9814
45,48,18,9815
95,55,45,9816
38,35,19,9817
40,32,49,9818
48,20,8,9819
35,28,16,9820
54,39,54,9821
42,23,25,9822
33,25,2,9823
66,51,10,9824
19,34,44,9825
37,34,40,9826
30,15,14,9827
37,30,28,9828
45,25,38,9829
60,42,17,9830
29,25,39,9831
28,28,64,9832
30,50,25,9833
25,29,38,9834
16,21,2,9835
50,39,39,9836
43,23,10,9837
35,30,23,9838
24,23,22,9839
29,29,3,9840
32,16,3,9841
41,25,32,9842
30,55,11,9843
32,21,5,9844
43,28,15,9845
24,30,12,9846
36,14,17,9847
60,39,24,9848
21,14,20,9849
17,28,37,9850
40,38,14,9851
33,26,15,9852
19,22,19,9853
68,68,12,9854
52,26,52,9855
27,18,17,9856
16,40,26,9857
21,24,6,9858
40,14,21,9859
45,42,30,9860
17,78,17,9861
51,38,61,9862
68,19,10,9863
20,11,27,9864
21,20,27,9865
41,34,17,9866
34,45,25,9867
33,32,4,9868
52,52,52,9869
22,19,13,9870
28,29,6,9871
72,72,10,9872
33,24,15,9873
103,20,8,9874
19,19,69,9875
39,33,23,9876
40,39,16,9877
51,42,22,9878
37,30,17,9879
27,18,27,9880
17,32,25,9881
48,68,14,9882
23,14,21,9883
19,13,23,9884
36,35,35,9885
23,33,18,9886
27,23,12,9887
31,30,35,9888
34,30,20,9889
40,60,90,9890
70,56,69,9891
26,21,29,9892
59,47,30,9893
15,15,38,9894
40,16,40,9895
41,13,10,9896
42,42,23,9897
33,23,18,9898
80,25,25,9899
29,24,21,9900
33,23,10,9901
80,44,51,9902
43,27,15,9903
40,28,41,9904
44,18,5,9905
37,15,19,9906
40,14,9,9907
70,62,32,9908
22,20,2,9909
43,27,43,9910
55,40,12,9911
44,53,16,9912
53,53,13,9913
14,7,9,9914
40,40,79,9915
75,35,6,9916
50,104,14,9917
34,29,38,9918
21,14,16,9919
29,23,17,9920
42,35,42,9921
38,25,13,9922
65,27,7,9923
16,51,61,9924
39,31,7,9925
48,48,25,9926
52,42,4,9927
65,11,7,9928
47,74,42,9929
45,30,20,9930
34,34,38,9931
37,24,7,9932
105,50,20,9933
36,14,13,9934
30,35,9,9935
14,19,15,9936
17,20,22,9937
21,15,28,9938
48,52,32,9939
30,15,40,9940
50,70,5,9941
37,27,28,9942
19,30,10,9943
28,14,8,9944
37,16,22,9945
45,65,11,9946
38,35,9,9947
18,11,35,9948
62,60,14,9949
41,20,18,9950
30,26,27,9951
37,24,14,9952
54,39,27,9953
32,13,11,9954
48,56,38,9955
71,22,34,9956
20,30,43,9957
19,34,50,9958
26,24,6,9959
30,14,3,9960
54,44,28,9961
31,31,49,9962
34,27,27,9963
60,36,15,9964
27,21,6,9965
74,41,15,9966
33,21,23,9967
35,16,11,9968
56,36,18,9969
22,20,8,9970
64,36,12,9971
46,34,14,9972
38,46,13,9973
29,22,6,9974
93,18,11,9975
42,42,30,9976
16,19,9,9977
43,22,42,9978
40,50,15,9979
23,32,45,9980
34,34,52,9981
21,18,4,9982
37,37,50,9983
90,35,25,9984
31,23,6,9985
20,16,2,9986
26,24,4,9987
27,32,30,9988
18,19,3,9989
24,11,8,9990
34,24,2,9991
34,25,2,9992
51,31,13,9993
21,16,27,9994
52,42,18,9995
22,12,14,9996
31,25,23,9997
105,40,12,9998
27,15,35,9999
41,32,11,10000
30,13,10,10001
28,32,10,10002
48,37,10,10003
19,50,40,10004
16,38,40,10005
31,18,10,10006
42,42,90,10007
90,39,9,10008
29,29,7,10009
34,38,18,10010
37,17,11,10011
54,44,70,10012
32,19,18,10013
53,31,37,10014
23,16,19,10015
69,44,3,10016
36,31,52,10017
46,19,52,10018
34,34,45,10019
23,18,22,10020
16,29,23,10021
43,40,45,10022
17,13,20,10023
46,13,42,10024
80,60,5,10025
24,24,34,10026
54,18,18,10027
35,47,20,10028
46,39,15,10029
29,22,21,10030
35,55,13,10031
40,30,36,10032
16,90,8,10033
105,60,10,10034
53,19,19,10035
30,40,15,10036
19,14,17,10037
21,19,11,10038
65,20,88,10039
36,19,10,10040
24,22,15,10041
31,19,6,10042
20,21,15,10043
36,14,5,10044
14,18,9,10045
24,25,35,10046
53,43,76,10047
35,11,30,10048
76,13,18,10049
26,12,30,10050
29,35,28,10051
30,30,64,10052
33,25,10,10053
40,45,68,10054
30,22,88,10055
95,15,15,10056
37,43,39,10057
23,24,16,10058
14,16,15,10059
41,22,16,10060
39,37,14,10061
34,21,22,10062
36,27,30,10063
36,11,23,10064
32,20,5,10065
32,32,35,10066
38,33,9,10067
21,12,13,10068
45,20,11,10069
40,16,15,10070
48,38,52,10071
44,42,13,10072
57,40,64,10073
38,34,33,10074
16,58,35,10075
52,22,23,10076
33,23,23,10077
37,22,12,10078
32,32,6,10079
27,12,17,10080
16,26,16,10081
30,26,25,10082
97,70,20,10083
31,24,11,10084
30,15,9,10085
61,61,21,10086
100,16,16,10087
31,28,16,10088
38,27,38,10089
81,80,7,10090
23,14,16,10091
35,16,26,10092
52,52,4,10093
21,30,13,10094
29,29,15,10095
44,53,44,10096
53,15,21,10097
70,15,8,10098
32,20,45,10099
31,24,2,10100
40,26,11,10101
64,40,25,10102
20,26,22,10103
37,31,4,10104
30,19,17,10105
62,42,20,10106
43,43,11,10107
25,26,23,10108
55,12,10,10109
37,37,65,10110
24,20,13,10111
18,17,28,10112
28,36,28,10113
22,19,35,10114
25,19,20,10115
51,38,29,10116
45,18,6,10117
35,20,45,10118
34,25,9,10119
18,34,44,10120
25,25,19,10121
34,16,11,10122
31,11,6,10123
30,53,43,10124
27,26,22,10125
19,19,15,10126
52,20,83,10127
31,22,8,10128
23,19,19,10129
42,42,9,10130
35,14,14,10131
17,17,24,10132
37,37,14,10133
53,58,33,10134
40,60,40,10135
46,48,26,10136
25,22,20,10137
53,40,10,10138
41,29,10,10139
56,33,18,10140
17,53,69,10141
25,37,15,10142
60,49,26,10143
26,14,13,10144
38,11,6,10145
27,22,27,10146
63,41,42,10147
36,22,10,10148
42,33,8,10149
27,23,30,10150
99,50,20,10151
48,28,13,10152
41,30,12,10153
16,11,31,10154
32,29,7,10155
25,35,30,10156
98,35,16,10157
47,43,35,10158
28,18,28,10159
31,25,28,10160
24,19,18,10161
55,35,20,10162
14,12,10,10163
36,23,5,10164
53,34,36,10165
60,35,25,10166
25,11,12,10167
55,19,6,10168
50,25,35,10169
45,35,50,10170
65,65,15,10171
28,16,8,10172
49,42,19,10173
105,46,43,10174
27,23,21,10175
23,20,7,10176
30,18,24,10177
21,24,10,10178
52,42,12,10179
41,41,12,10180
54,31,64,10181
16,21,14,10182
45,17,45,10183
27,29,27,10184
41,28,36,10185
45,50,9,10186
17,21,6,10187
32,26,22,10188
33,28,30,10189
105,25,8,10190
50,50,80,10191
53,38,24,10192
28,28,26,10193
20,50,7,10194
31,31,16,10195
36,27,4,10196
21,22,24,10197
27,27,45,10198
31,13,11,10199
32,42,32,10200
27,23,9,10201
16,22,22,10202
46,36,10,10203
36,29,5,10204
26,12,12,10205
43,43,26,10206
40,31,14,10207
25,14,7,10208
55,12,35,10209
61,41,41,10210
22,13,8,10211
16,21,40,10212
61,46,16,10213
16,42,3,10214
15,12,4,10215
51,62,41,10216
18,35,65,10217
35,32,32,10218
54,29,33,10219
101,49,14,10220
48,32,9,10221
25,22,21,10222
20,14,3,10223
25,32,25,10224
32,29,15,10225
82,22,10,10226
19,13,33,10227
38,29,39,10228
18,27,14,10229
17,19,8,10230
65,18,97,10231
28,20,34,10232
23,35,22,10233
17,23,25,10234
62,23,9,10235
63,74,63,10236
19,18,24,10237
28,28,36,10238
17,11,20,10239
36,39,27,10240
22,18,20,10241
17,21,8,10242
22,27,27,10243
43,30,4,10244
35,21,20,10245
42,25,11,10246
25,55,60,10247
52,20,4,10248
18,20,27,10249
21,12,18,10250
28,20,9,10251
46,26,8,10252
41,31,36,10253
56,50,15,10254
41,22,10,10255
16,17,20,10256
31,12,14,10257
29,20,6,10258
32,11,14,10259
43,25,35,10260
42,34,9,10261
40,46,5,10262
39,29,9,10263
40,37,6,10264
61,21,31,10265
27,21,2,10266
30,50,20,10267
95,55,30,10268
30,20,29,10269
36,34,35,10270
63,18,7,10271
60,33,6,10272
48,27,58,10273
18,24,19,10274
60,30,27,10275
105,19,17,10276
21,21,38,10277
31,36,76,10278
39,22,8,10279
40,25,21,10280
28,19,3,10281
66,41,18,10282
22,28,20,10283
37,38,8,10284
33,33,15,10285
38,18,23,10286
14,16,13,10287
25,50,17,10288
51,28,28,10289
29,22,35,10290
17,58,6,10291
82,72,7,10292
78,14,14,10293
20,39,44,10294
70,35,20,10295
33,30,25,10296
60,12,60,10297
36,44,14,10298
54,12,16,10299
46,12,7,10300
29,15,20,10301
66,78,35,10302
42,42,100,10303
23,16,35,10304
50,46,32,10305
58,52,22,10306
34,40,23,10307
20,15,26,10308
36,39,19,10309
20,28,15,10310
23,12,11,10311
28,33,25,10312
31,24,7,10313
24,14,14,10314
26,13,4,10315
30,40,6,10316
28,17,27,10317
30,22,12,10318
80,25,12,10319
59,38,13,10320
25,21,6,10321
12,10,9,10322
17,31,8,10323
43,43,23,10324
31,26,21,10325
22,27,15,10326
37,32,6,10327
12,7,2,10328
